USAF,WBAN,STATION NAME,CTRY,ST,RGN,CALL,LAT,LON,ELEV(M),BEGIN,END
999999,53129,COLORADO CITY MUNI AIRPORT,US,AZ,W,KAZC,36.96,-113.014,1485.6,20020802,20041231
999999,53131,TUCSON 11 W,US,AZ,W,,32.24,-111.17,833.0,20020918,20220428
999999,53132,ELGIN 5 S,US,AZ,W,,31.591,-110.509,1466.4,20020915,20220428
999999,53136,MERCURY 3 SSW,US,NV,W,,36.624,-116.023,1001.0,20010524,20220428
999999,53138,BAKER 5 W,US,NV,W,,39.012,-114.209,2016.9,20040509,20220428
999999,53139,STOVEPIPE WELLS 1 SW,US,CA,W,,36.602,-117.145,25.6,20040504,20220428
999999,53149,TORREY 7 E,US,UT,W,,38.303,-111.294,1891.0,20071002,20220428
999999,53150,YOSEMITE VILLAGE 12 W,US,CA,W,,37.759,-119.821,2017.8,20070928,20220428
999999,53151,FALLBROOK 5 NE,US,CA,W,,33.439,-117.19,347.5,20080430,20220428
999999,53152,SANTA BARBARA 11 W,US,CA,W,,34.414,-119.88,5.5,20080814,20220428
999999,53154,YUMA 27 ENE,US,AZ,W,,32.835,-114.188,189.0,20080319,20220428
999999,53155,WILLIAMS 35 NNW,US,AZ,W,,35.755,-112.337,1825.8,20080626,20220428
999999,53156,PHOENIX 7 S,US,AZ,W,,33.347,-112.083,427.9,20100301,20140601
999999,53159,CAMERON 25 SSE,US,AZ,W,,35.504,-111.345,1465.2,20091215,20140601
999999,53160,CAMP VERDE 3 N,US,AZ,W,,34.614,-111.843,1046.7,20100302,20140601
999999,53162,COOLIDGE 5 W,US,AZ,W,,32.992,-111.533,434.3,20100227,20140601
999999,53163,SOCORRO 17 WSW,US,NM,W,,33.98,-107.187,3196.1,20100625,20140601
999999,53164,PAGE 9 WSW,US,AZ,W,,36.864,-111.601,991.8,20100803,20140601
999999,53165,DELTA 4 NE,US,UT,W,,39.387,-112.51,1451.2,20100801,20140601
999999,53166,ST. GEORGE 15 NE,US,UT,W,,37.216,-113.379,1041.5,20100805,20120927
999999,53167,MIDWAY 3 NE,US,UT,W,,40.547,-111.414,1752.0,20100723,20140601
999999,53168,AJO 29 S,US,AZ,W,,31.95,-112.801,506.3,20100927,20140601
999999,53169,KAYENTA 16 WSW,US,AZ,W,,36.682,-110.542,2217.1,20100819,20140601
999999,53170,HEBER 3 SE,US,AZ,W,,34.398,-110.566,2019.3,20091217,20140601
999999,53171,MILFORD 42 WNW,US,UT,W,,38.594,-113.751,1601.7,20100802,20140601
999999,53172,LAKE HAVASU CITY 19 SE,US,AZ,W,,34.253,-114.134,126.8,20100922,20140601
999999,53173,NAGEEZI 18 SSW,US,NM,W,,36.035,-107.905,1965.7,20100901,20140601
999999,53176,GILA BEND 3 ENE,US,AZ,W,,32.965,-112.67,237.7,20100924,20140601
999999,53843,ANDALUSIA-OPP  MUNICIPAL AIRP,US,AL,S,,31.309,-86.394,94.5,20040702,20051230
999999,53846,KINGS BAY/NAVAL STATION,US,GA,S,,30.8,-81.5,15.2,19960702,20031231
999999,53848,NAVAL AUXILIARY LANDING FD,US,FL,S,KNFJ,30.507,-86.96,33.8,19960702,20091231
999999,53854,ORANGEBURG MUNICIPAL AP,US,SC,S,KOGB,33.462,-80.858,60.0,19970602,20051231
999999,53867,COLUMBIA OWENS DOWNTOWN AP,US,SC,S,KCUB,33.971,-80.996,64.6,19981002,20051231
999999,53877,ASHEVILLE 8 SSW,US,NC,S,,35.495,-82.614,655.6,20001120,20220428
999999,53878,ASHEVILLE 13 S,US,NC,S,,35.419,-82.557,641.0,20001121,20220428
999999,53882,KNOXVILLE ISLAND AP,US,GA,S,KBGE,30.983,-84.633,43.0,20020602,20051231
999999,53894,HERLONG AIRPORT,US,FL,S,KHEG,30.278,-81.806,26.5,20020602,20050702
999999,53921,MOUNT IDA,US,AR,S,KMWT,34.547,-93.578,214.0,19990302,20041231
999999,53926,STILLWATER 2 W,US,OK,S,,36.118,-97.091,271.3,20020312,20220428
999999,53927,STILLWATER 5 WNW,US,OK,S,,36.135,-97.108,270.7,20020312,20220428
999999,53960,LAFAYETTE 13 SE,US,LA,S,,30.092,-91.873,10.7,20030111,20220428
999999,53961,MONROE 26 N,US,LA,S,,32.883,-92.117,26.8,20030115,20220428
999999,53968,PALESTINE 6 WNW,US,TX,S,,31.78,-95.723,116.7,20030525,20220428
999999,53974,MANHATTAN 6 SSW,US,KS,MW,,39.103,-96.61,346.6,20031001,20220428
999999,54781,W. H. MORSE STATE AIRPORT,US,VT,NE,KDDH,42.894,-73.249,241.0,19981202,20051231
999999,54783,ROCK SPRINGS,US,PA,NE,,40.71,-77.93,371.9,20080101,20211001
999999,54794,DURHAM 2 N,US,NH,NE,,43.172,-70.928,36.3,20011216,20220428
999999,54795,DURHAM 2 SSW,US,NH,NE,,43.109,-70.948,19.2,20011216,20220428
999999,54796,KINGSTON 1 NW,US,RI,NE,,41.491,-71.541,35.1,20011216,20220428
999999,54797,KINGSTON 1 W,US,RI,NE,,41.478,-71.542,32.3,20011216,20220428
999999,54808,CHAMPAIGN 9 SW,US,IL,MW,,40.053,-88.373,213.4,20021220,20220428
999999,54810,CHATHAM 1 SE,US,MI,MW,,46.335,-86.92,266.7,20041110,20220428
999999,54811,SHABBONA 5 NNE,US,IL,MW,,41.843,-88.851,262.4,20030816,20220428
999999,54851,COSHOCTON 8 NNE,US,OH,MW,,40.367,-81.783,341.4,20061109,20160919
999999,54854,GAYLORD 9 SSW,US,MI,MW,,44.908,-84.72,445.3,20070919,20220428
999999,54856,WOOSTER 3 SSE,US,OH,MW,,40.764,-81.91,335.9,20161110,20220428
999999,54902,DES MOINES 17 E,US,IA,MW,,41.556,-93.286,280.7,20040915,20220425
999999,54903,NECEDAH 5 WNW,US,WI,MW,,44.06,-90.174,284.4,20041001,20220428
999999,54932,SANDSTONE 6 W,US,MN,MW,,46.114,-92.994,344.4,20070622,20220428
999999,54933,ABERDEEN 35 WNW,US,SD,MW,,45.712,-99.13,596.5,20070626,20220428
999999,54937,JAMESTOWN 38 WSW,US,ND,MW,,46.77,-99.478,585.2,20080729,20220416
999999,56401,GLENNALLEN 64 N,US,AK,W,,63.03,-145.5,813.5,20130809,20220428
999999,63820,EVERETT-STEWART AIRPORT,US,TN,S,KUCY,36.38,-88.985,103.9,20020902,20050817
999999,63826,BLACKVILLE 3 W,US,SC,S,,33.355,-81.328,96.6,20020713,20220428
999999,63828,NEWTON 8 W,US,GA,S,,31.313,-84.471,53.6,20020827,20220428
999999,63829,NEWTON 11 SW,US,GA,S,,31.192,-84.447,47.6,20020827,20220428
999999,63831,NEWTON 5 ENE,US,MS,S,,32.338,-89.07,114.0,20021103,20220428
999999,63838,VERSAILLES 3 NNW,US,KY,S,,38.095,-84.747,271.6,20011120,20220428
999999,63839,FOLSOM FIELD AP,US,AL,S,K3A1,34.269,-86.858,293.5,20040102,20051231
999999,63849,BOWLING GREEN 21 NNE,US,KY,S,,37.25,-86.233,240.8,20040519,20220428
999999,63850,WATKINSVILLE 5 SSE,US,GA,S,,33.784,-83.39,225.9,20040430,20220428
999999,63855,CROSSVILLE 7 NW,US,TN,S,,36.014,-85.135,583.1,20041203,20220428
999999,63856,BRUNSWICK 23 S,US,GA,S,,30.808,-81.46,7.6,20041215,20220428
999999,63857,GADSDEN 19 N,US,AL,S,,34.285,-85.962,351.1,20050414,20220428
999999,63858,SELMA 13 WNW,US,AL,S,,32.457,-87.242,58.8,20050526,20220428
999999,63862,VALLEY HEAD 1 SSW,US,AL,S,,34.565,-85.617,310.9,20060504,20220428
999999,63866,GUNTERSVILLE 2 SW,US,AL,S,,34.334,-86.316,189.0,20060504,20131216
999999,63867,CULLMAN 3 ENE,US,AL,S,,34.195,-86.796,243.8,20060504,20220428
999999,63868,COURTLAND 2 WSW,US,AL,S,,34.66,-87.346,175.3,20060504,20220428
999999,63869,FAIRHOPE 3 NE,US,AL,S,,30.549,-87.876,29.0,20060713,20220428
999999,63871,TRI-COUNTY AIRPORT,US,FL,S,KBCR,30.843,-85.604,31.2,20060901,20220428
999999,63890,WHITEHOUSE NAVAL OUTLYING FIE,US,FL,S,KNEN,30.35,-81.883,30.2,20080101,20091231
999999,63891,CLANTON 2 NE,US,AL,S,,32.852,-86.612,178.0,20070314,20220428
999999,63892,GAINESVILLE 2 NE,US,AL,S,,32.837,-88.137,32.6,20070316,20220428
999999,63893,GREENSBORO 2 WNW,US,AL,S,,32.717,-87.623,85.3,20070315,20220428
999999,63894,MUSCLE SHOALS 2 N,US,AL,S,,34.773,-87.64,161.5,20070425,20220428
999999,63895,RUSSELLVILLE 4 SSE,US,AL,S,,34.454,-87.71,219.5,20060816,20220428
999999,63896,SCOTTSBORO 2 NE,US,AL,S,,34.694,-86.0,193.9,20060816,20220428
999999,63897,SELMA 6 SSE,US,AL,S,,32.335,-86.979,47.9,20070315,20220428
999999,63898,BEDFORD 5 WNW,US,IN,MW,,38.888,-86.571,231.7,20071003,20220428
999999,63899,BREWTON 3 NNE,US,AL,S,,31.145,-87.052,51.8,20080117,20220428
999999,64756,MILLBROOK 3 W,US,NY,NE,,41.786,-73.742,125.9,20041101,20220428
999999,64758,ITHACA 13 E,US,NY,NE,,42.44,-76.246,374.3,20041027,20220428
999999,73801,NORTHPORT 2 S,US,AL,S,,33.213,-87.591,45.7,20090521,20220428
999999,73802,HIGHLAND HOME 2 S,US,AL,S,,31.916,-86.312,187.2,20081202,20220428
999999,73803,TALLADEGA 10 NNE,US,AL,S,,33.572,-86.057,160.0,20081203,20220428
999999,73805,NORTHWEST FLORIDA BEACHES INT,US,FL,S,KECP,30.349,-85.788,21.0,20100501,20110301
999999,92802,TAMPA BAY EXECUTIVE,US,FL,S,KRRF,28.188,-82.626,12.5,19960702,20041231
999999,92811,LIFEGUARD OFFICE,US,FL,S,,25.806,-80.133,2.4,20050101,20120201
999999,92821,TITUSVILLE 7 E,US,FL,S,,28.616,-80.693,0.9,20050506,20220428
999999,92826,EVERGLADES CITY 5 NE,US,FL,S,,25.9,-81.318,1.2,20070210,20220428
999999,92827,SEBRING 23 SSE,US,FL,S,,27.153,-81.369,45.7,20071208,20220428
999999,93026,DOUGLAS MUNICIPAL AP,US,AZ,W,KDUG,31.458,-109.606,1250.0,19481101,19550101
999999,93032,DENVER NAS,US,CO,W,,39.7,-104.75,1695.9,19471001,19590310
999999,93035,MARFA,US,TX,S,KMRF,30.371,-104.017,1478.0,19480705,19550101
999999,93037,COLORADO SPRINGS PETERSON FIE,US,CO,W,KCOS,38.81,-104.688,1880.6,19650101,19721231
999999,93041,LAS CRUCES MUNICIPAL AP,US,NM,W,KLRU,32.283,-106.917,1358.2,20020902,20051231
999999,93042,DALHART MUNICIPAL AP,US,TX,S,KDHT,36.017,-102.55,1217.4,19481210,19550101
999999,93044,ZUNI,US,NM,W,ZUN,35.067,-108.833,1923.3,19490217,19721231
999999,93045,TRUTH OR CONSEQUENCES MUNI AP,US,NM,W,KTCS,33.237,-107.268,1480.7,19500526,19721231
999999,93057,GRANTS MILAN MUNICIPAL AP,US,NM,W,KGNT,35.166,-107.899,1987.3,19540101,19550101
999999,93063,SILVER CITY GRANT CO,US,NM,W,KSVC,32.633,-108.167,1659.9,19600502,19680830
999999,93092,NWS AWRS,US,NM,W,,36.9,-106.583,2393.0,20020902,20051231
999999,93101,EL TORO MCAS,US,CA,W,KNZJ,33.667,-117.733,116.7,19450301,20001101
999999,93102,FALLON NAAS,US,NV,W,KNFL,39.417,-118.717,1199.1,19450301,19721231
999999,93104,CHINA LAKE NAF,US,CA,W,KNID,35.688,-117.693,695.9,19450401,19721201
999999,93105,LITCHFIELD PARK NAF,US,AZ,W,,33.433,-112.367,292.0,19480401,19660929
999999,93106,LOS ALAMITOS,US,CA,W,KSLI,33.783,-118.05,11.0,19450401,19710731
999999,93107,SAN DIEGO MIRAMAR NAS,US,CA,W,KNKX,32.867,-117.133,145.7,19470701,19881231
999999,93108,MOJAVE MCAS,US,CA,W,,35.117,-118.15,841.9,19450401,19470101
999999,93111,POINT MUGU NF,US,CA,W,KNTD,34.117,-119.117,3.7,19460301,19721231
999999,93113,SAN PEDRO NAS,US,CA,W,,33.75,-118.25,13.1,19450301,19470601
999999,93114,MARINE CORPS AIR STATION,US,CA,W,KNTK,33.7,-117.833,17.1,19450301,19751231
999999,93115,IMPERIAL BEACH REAM FIELD NAS,US,CA,W,KNRS,32.567,-117.117,7.0,19450501,19721231
999999,93116,SAN NICHOLAS ISLAND,US,CA,W,KNSI,33.25,-119.45,153.6,19450401,19721201
999999,93118,SALTON SEA NAAF,US,CA,W,,33.2,-115.833,-68.9,19450401,19451101
999999,93120,THERMAL NAF,US,CA,W,,33.617,-116.167,-36.0,19450401,19450801
999999,93121,TWENTY NINE PALMS,US,CA,W,KNXP,34.3,-116.167,625.1,19450501,19451031
999999,93123,FALLON CAA AP,US,NV,W,,39.417,-118.717,1200.0,19481101,19550101
999999,93124,SANTA BARBARA MCAS,US,CA,W,,34.433,-119.85,4.0,19450401,19460301
999999,93129,CEDAR CITY MUNICIPAL AP,US,UT,W,KCDC,37.709,-113.094,1712.4,19481101,19721231
999999,93132,GREEN RIVER,US,UT,W,,39.0,-110.15,1241.2,20050609,20051221
999999,93134,LOS ANGELES DOWNTOWN USC CAMP,US,CA,W,KCQT,34.024,-118.291,56.4,19990701,19991231
999999,93136,MOUNT WILSON,US,CA,W,KMWS,34.233,-118.067,1738.9,19490101,19491231
999999,93139,PAYSON,US,AZ,W,0E4,34.233,-111.333,1498.1,19480701,19520526
999999,93184,SANTA ANA,US,CA,W,KSNA,33.68,-117.866,16.8,19680101,19721231
999999,93193,FRESNO YOSEMITE INTL AP,US,CA,W,KFAT,36.78,-119.719,99.7,19650101,19711231
999999,93198,ST GEORGE INTERM FLD,US,UT,W,,37.05,-113.517,882.7,19481101,19550101
999999,93209,PASO ROBLES MUNICIPAL ARPT,US,CA,W,KPRB,35.67,-120.628,249.0,19530101,19650101
999999,93211,OAKLAND NAS,US,CA,W,NBJ,37.733,-122.2,2.1,19490601,19541031
999999,93215,POINT ARGUELLO AFWB,US,CA,W,,34.667,-120.583,111.9,19590701,19650401
999999,93216,BEALE AFB,US,CA,W,KBAB,39.133,-121.433,34.4,19710101,19710101
999999,93217,FRITZSCHE AAF,US,CA,W,KOAR,36.683,-121.767,43.9,19710101,19710101
999999,93226,PT POEDRAS BLANCA,US,CA,W,K87Q,35.666,-121.285,18.0,19980202,19981231
999999,93228,HAYWARD EXECUTIVE AIRPORT,US,CA,W,KHWD,37.659,-122.121,9.6,19980902,19991231
999999,93243,MERCED 23 WSW,US,CA,W,,37.238,-120.883,23.8,20040325,20220428
999999,93245,BODEGA 6 WSW,US,CA,W,,38.321,-123.075,19.2,20080614,20220428
999999,93718,NORTH MYRTLE BEACH AIRPORT,US,SC,S,KCRE,33.812,-78.724,10.1,19490101,19561123
999999,93719,NEW BERN CRAVEN CO REGL AP,US,NC,S,KEWN,35.068,-77.048,7.3,19490101,19550101
999999,93720,SALISBURY WICOMICO CO AP,US,MD,S,KSBY,38.341,-75.51,18.3,19490101,19721231
999999,93721,BALTIMORE BLT-WASHNG,US,MD,S,KBWI,39.167,-76.683,47.2,19650101,19721231
999999,93726,KINSTON STALLINGS AFB,US,NC,S,KISO,35.317,-77.633,28.7,19541101,19570731
999999,93727,NEW RIVER MCAS,US,NC,S,KNCA,34.7,-77.383,7.6,19550103,19721231
999999,93729,HATTERAS BILLY MITCHELL AP,US,NC,S,KHSE,35.233,-75.622,3.4,19570301,19721231
999999,93730,ATLANTIC CITY INTL A,US,NJ,NE,KACY,39.449,-74.567,20.4,19650101,19740228
999999,93731,NORFOLK FLEET WF NAS,US,VA,S,,36.95,-76.3,10.1,19580501,19620801
999999,93732,NEW YORK SHOALS AFS,US,NY,NE,,39.8,-72.667,25.9,19581001,19601116
999999,93734,STERLING,US,VA,S,,38.983,-77.467,85.0,19620701,19651019
999999,93735,FORT EUSTIS FELKER AAF,US,VA,S,KFAF,37.133,-76.6,3.7,19710101,19710101
999999,93736,CHARLOTTESVILLE FAA,US,VA,S,KCHO,38.139,-78.453,196.3,19610420,19650101
999999,93737,FORT BRAGG SIMMONS AAF,US,NC,S,KFBG,35.133,-78.933,73.8,19710101,19710101
999999,93738,WASHINGTON DULLES INTERNATION,US,DC,S,KIAD,38.941,-77.464,98.5,19621117,19721231
999999,93739,WALLOPS ISLAND UAU,US,VA,S,KWAL,37.937,-75.471,14.6,19661001,19721231
999999,93743,BOGUE FIELD MCAF,US,NC,S,KNJM,34.683,-77.033,6.7,19801001,19810101
999999,93776,CHERRY POINT/MCAS ASOS 2,US,NC,S,KNIS,34.883,-76.867,9.1,19960702,20160130
999999,93801,ROME R B RUSSELL AP,US,GA,S,KRMG,34.348,-85.161,196.3,19480101,19771222
999999,93803,SMITHVILLE CAA AP,US,TN,S,,35.967,-85.783,328.9,19490101,19540415
999999,93804,SPARTANBURG,US,SC,S,SPA,34.917,-81.95,244.1,19480101,20220428
999999,93805,TALLAHASSEE DALE MABRY FIELD,US,FL,S,KTLH,30.393,-84.353,20.7,19480101,19721231
999999,93806,TUSCALOOSA MUNICIPAL AP,US,AL,S,KTCL,33.212,-87.616,56.7,19490101,19550101
999999,93807,WINSTON-SALEM REYNOLDS AP,US,NC,S,KINT,36.134,-80.222,295.7,19480101,19650301
999999,93808,BOWLING GREEN WARREN CO AP,US,KY,S,KBWG,36.965,-86.424,163.7,19480101,19550101
999999,93810,CARBONDALE SOUTHERN ILLINOIS,US,IL,MW,KMDH,37.78,-89.25,126.8,19971202,20051231
999999,93814,CINCINNATI GREATER CINCINNATI,US,KY,S,KCVG,39.043,-84.672,269.1,19480101,19721231
999999,93815,DAYTON MUNICIPAL ARPT,US,OH,MW,KDAY,39.906,-84.219,305.7,19480101,19721231
999999,93816,EFFINGHAM COUNTY MEMORIAL ARP,US,IL,MW,,39.07,-88.533,178.9,19481201,20220428
999999,93817,EVANSVILLE DRESS REGIONAL ARP,US,IN,MW,KEVV,38.044,-87.521,118.3,19480101,19721231
999999,93818,CHESAPEAKE HUNTINGTON AP,US,OH,MW,,38.417,-82.5,170.7,19480101,19610104
999999,93819,INDIANAPOLIS WEIR COOK MUNICI,US,IN,MW,KIND,39.732,-86.279,246.3,19480101,19721231
999999,93820,LEXINGTON BLUEGRASS FIELD,US,KY,S,KLEX,38.041,-84.606,301.4,19480101,19721231
999999,93821,LOUISVILLE STANDIFORD FIELD,US,KY,S,KSDF,38.181,-85.739,148.7,19480101,19721231
999999,93822,SPRINGFIELD CAPITAL AP,US,IL,MW,KSPI,39.845,-89.684,186.8,19480101,19721231
999999,93823,TERRE HAUTE HULMAN FIELD,US,IN,MW,KHUF,39.45,-87.3,17.5,19550101,19550101
999999,93824,ZANESVILLE MUNICIPAL AP,US,OH,MW,KZZV,39.944,-81.892,274.9,19481201,19550101
999999,93825,ADVANCE 1 S,US,MO,MW,,37.1,-89.9,109.7,19480101,19491201
999999,93826,BARIN FIELD NAAS,US,AL,S,NHX,30.4,-87.6,21.9,19450201,19580912
999999,93828,PENSACOLA CORRY FLD NAAS,US,FL,S,NQS,30.4,-87.283,11.0,19480601,19580523
999999,93829,PENSACOLA CHEVALIER FLD NAS,US,FL,S,CVD,30.35,-87.267,21.0,19450201,19550601
999999,93830,ATLANTA NAS,US,GA,S,NCQ,33.867,-84.3,302.1,19450201,19590225
999999,93831,BEAUFORT NAS,US,SC,S,KNBC,32.483,-80.717,11.6,19720101,19721231
999999,93832,CECIL FIELD NAS,US,FL,S,KNZC,30.217,-81.883,25.3,19470301,20001101
999999,93833,COLUMBIA CONGAREE FLD MCAF,US,SC,S,KMMT,33.917,-80.8,74.1,19450301,19451001
999999,93834,COLUMBUS NAS,US,OH,MW,,39.983,-82.883,249.0,19490301,19550529
999999,93836,BRUNSWICK GLYNN CO A,US,GA,S,NEA,31.25,-81.467,9.1,19450201,19740731
999999,93837,JACKSONVILLE NAS,US,FL,S,KNIP,30.233,-81.667,6.7,19450101,19721231
999999,93839,MEMPHIS NAS,US,TN,S,KNQA,35.35,-89.867,97.5,19450301,20041231
999999,93840,ST SIMONS ISLAND NAS,US,GA,S,,31.167,-81.4,3.0,19450501,19470420
999999,93841,WHITING FIELD NAS,US,FL,S,KNSE,30.717,-87.017,61.0,19450201,19721231
999999,93842,COLUMBUS MUSCOGEE COUNTY ARPT,US,GA,S,KCSG,32.516,-84.942,120.1,19530101,19711231
999999,93843,DOTHAN MUNICIPAL AP,US,AL,S,KDHN,31.233,-85.433,97.8,19490101,19550101
999999,93844,PARRIS ISLAND MCAS,US,SC,S,,32.317,-80.683,10.1,19450401,19460215
999999,93845,VALDOSTA WB AIRPORT,US,GA,S,KVLD,30.783,-83.277,60.4,19720101,19721231
999999,93846,ANDERSON COUNTY AP,US,SC,S,KAND,34.498,-82.71,235.6,19490101,19590101
999999,93901,DALLAS HENSLEY FIELD NAS,US,TX,S,KNBE,32.733,-96.967,150.9,19450301,20041231
999999,93902,DURANT,US,OK,S,KDUA,33.95,-96.4,213.0,19450201,19450831
999999,93903,FORT WORTH EAGLE MT LK MCAS,US,TX,S,,32.983,-97.483,232.0,19450401,19460401
999999,93904,FORT WORTH MEACHAM,US,TX,S,KFTW,32.819,-97.361,215.2,19450301,19451130
999999,93905,HUTCHINSON NAS,US,KS,MW,,37.917,-97.9,479.1,19450201,19580501
999999,93906,NEW ORLEANS NAS,US,LA,S,,30.033,-90.083,4.0,19490101,19571231
999999,93907,NEWPORT MCAF,US,AR,S,,35.633,-91.183,74.1,19450301,19451206
999999,93908,NORMAN NAS,US,OK,S,,35.233,-97.417,359.1,19460101,19460220
999999,93909,OLATHE JOHNSON CO INDUSTRIAL,US,KS,MW,KIXD,38.832,-94.89,331.3,19450301,19700201
999999,93910,ST LOUIS LAMBERT,US,MO,MW,,38.75,-90.383,166.1,19450301,19460801
999999,93915,ALEXANDRIA INTL AIRPORT,US,LA,S,KAEX,31.335,-92.559,24.4,19990702,20051231
999999,93919,MCCOMB PIKE COUNTY AP,US,MS,S,KMCB,31.183,-90.471,128.6,19481201,19550101
999999,93947,GILLESPIE COUNTY AIRPORT,US,TX,S,,30.243,-98.91,516.6,20020602,20051231
999999,93983,PALESTINE,US,TX,S,KPSN,31.78,-95.706,128.9,20040102,20051231
999999,93986,HOBART MUNICIPAL AP,US,OK,S,KHBR,34.989,-99.053,478.5,19480807,19550101
999999,93987,LUFKIN ANGELINA CO,US,TX,S,KLFK,31.236,-94.754,96.3,19480801,19721231
999999,93988,PINE BLUFF,US,AR,S,KPBF,34.175,-91.935,65.2,19481001,19550101
999999,93989,QUINCY MUNI BALDWIN FLD,US,IL,MW,KUIN,39.937,-91.192,233.5,19481201,19550101
999999,93990,HILL CITY MUNICIPAL AP,US,KS,MW,KHLC,39.376,-99.83,677.0,19490101,19550101
999999,93991,WALNUT RIDGE MUNICIPAL ARPT,US,AR,S,KARG,36.125,-90.924,83.2,19490401,20041231
999999,93992,EL DORADO GOODWIN FIELD,US,AR,S,KELD,33.221,-92.814,86.9,19490706,19550101
999999,93993,FAYETTEVILLE DRAKE FIELD,US,AR,S,KFYV,36.01,-94.169,383.7,19490714,19680101
999999,93995,BUTLER FAA AP,US,MO,MW,,38.3,-94.333,264.9,19500101,19550101
999999,93996,FARMINGTON,US,MO,MW,KFAM,37.761,-90.428,288.6,19500101,19550101
999999,93997,RUSSELL MUNICIPAL AP,US,KS,MW,KRSL,38.876,-98.809,567.8,19500101,19721231
999999,93999,VICKSBURG,US,MS,S,KVKS,32.233,-90.933,3.2,19500601,19501001
999999,94008,GLASGOW INTL ARPT,US,MT,W,KGGW,48.214,-106.621,699.2,19551001,19721231
999999,94010,ST MARIE,US,MT,W,,48.417,-106.533,838.2,19581001,19680628
999999,94012,HAVRE CITY-COUNTY AP,US,MT,W,KHVR,48.543,-109.763,792.2,19610201,19721231
999999,94014,WILLISTON SLOULIN FIELD INTL,US,ND,MW,KISN,48.174,-103.637,580.6,19620101,19721231
999999,94041,GARRISON,US,ND,MW,,47.646,-101.439,582.2,19980502,20051231
999999,94059,WOLF POINT 34 NE,US,MT,W,,48.489,-105.21,805.6,20011220,20220428
999999,94060,WOLF POINT 29 ENE,US,MT,W,,48.308,-105.102,635.5,20011220,20220428
999999,94070,TRENTON MUNICIPAL AIRPORT,US,NE,MW,K9V2,40.187,-101.025,852.2,20021102,20041231
999999,94074,NUNN 7 NNE,US,CO,W,,40.807,-104.755,1642.9,20030706,20220428
999999,94075,BOULDER 14 W,US,CO,W,,40.035,-105.541,2995.6,20030927,20220428
999999,94077,HARRISON 20 SSE,US,NE,MW,,42.425,-103.736,1343.0,20030827,20220428
999999,94078,LANDER 11 SSE,US,WY,W,,42.675,-108.669,1759.6,20040703,20220428
999999,94079,WHITMAN 5 ENE,US,NE,MW,,42.068,-101.445,1140.0,20040912,20220428
999999,94080,MEDORA 7 E,US,ND,MW,,46.895,-103.377,844.6,20040918,20220428
999999,94081,BUFFALO 13 ESE,US,SD,MW,,45.516,-103.302,878.7,20040922,20220428
999999,94082,DINOSAUR 2 E,US,CO,W,,40.245,-108.968,1847.7,20040721,20220428
999999,94084,NORTHGATE 5 ESE,US,ND,MW,,48.968,-102.17,561.4,20061017,20220428
999999,94085,PIERRE 24 S,US,SD,MW,,44.019,-100.353,647.4,20061024,20220428
999999,94088,SUNDANCE 8 NNW,US,WY,W,,44.517,-104.436,1765.4,20070822,20220428
999999,94092,AKRON A 4 E,US,CO,W,,40.155,-103.142,1384.4,20090615,20140601
999999,94094,MEEKER 15 W,US,CO,W,,40.082,-108.2,1756.0,20100719,20140601
999999,94103,POST 0FFICE BLDG.2ND&SUMACH,US,WA,W,,46.033,-118.333,289.3,20020902,20031231
999999,94107,ROME STATE AIRPORT,US,OR,W,KREO,42.591,-117.864,1234.4,19491003,19501115
999999,94143,IDAHO FALLS 46 W,US,ID,W,,43.533,-112.95,1505.1,19650101,19671011
999999,94144,IDAHO FALLS 42 NW WB,US,ID,W,,43.833,-112.683,1460.9,19650101,19670111
999999,94176,SPOKANE FELTS FIELD,US,WA,W,KSFF,47.683,-117.321,599.8,19981002,20051231
999999,94196,GRNT CO RGNL/OGLVIE FD APT,US,OR,W,,44.404,-118.963,1124.7,20020902,20051231
999999,94224,ASTORIA CLATSOP COUNTY ARPT,US,OR,W,KAST,46.157,-123.883,6.7,19490401,19721231
999999,94225,HOQUIAM AP,US,WA,W,KHQM,46.973,-123.93,4.6,19490401,19590101
999999,94236,KLAMATH FALLS KINGSLEY FLD AF,US,OR,W,KLMT,42.147,-121.724,1247.2,19710101,19710101
999999,94240,QUILLAYUTE AIRPORT,US,WA,W,KUIL,47.938,-124.555,62.5,19660801,19721231
999999,94274,TACOMA NARROWS AP,US,WA,W,KTIW,47.268,-122.576,96.0,19990102,20051231
999999,94290,WSFO SEATTLE SAND POINT,US,WA,W,KSEW,47.687,-122.255,18.3,19990802,20220427
999999,94297,COUPEVILLE/NOLF,US,WA,W,KNRA,48.217,-122.633,60.7,19960702,20041231
999999,94605,OLCO LANDING AREA SEAPLANE BA,US,ME,NE,,46.617,-69.533,304.8,20040702,20051231
999999,94644,OLD TOWN 2 W,US,ME,NE,,44.928,-68.701,38.7,20020913,20220428
999999,94645,LIMESTONE 4 NNW,US,ME,NE,,46.96,-67.883,224.6,20020920,20220428
999999,94700,BERLIN MUNICIPAL AP,US,NH,NE,KBML,44.576,-71.179,353.0,19960702,20051231
999999,94702,BRIDGEPORT MUNICIPAL ARPT,US,CT,NE,KBDR,41.158,-73.129,5.2,19470601,19721231
999999,94704,DANSVILLE MUNI AP,US,NY,NE,KDSV,42.571,-77.713,201.8,19490101,20001101
